timestamp,snapshot,pod,cpu,ram
17:57:46,15,checkoutservice-5b6d96c9b7-fwtng,5m,37Mi
17:57:46,15,redis-cart-c8ff86559-gpcc7,4m,36Mi
17:57:46,15,shippingservice-f956b6d9f-ml5cg,4m,31Mi
17:57:46,15,paymentservice-9bfb7bf5-9mdwz,3m,125Mi
17:57:46,15,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:57:46,15,productcatalogservice-65bbf699df-8ztwv,1m,16Mi
17:57:46,15,frontend-7bd6f45654-dnhzb,53m,43Mi
17:57:46,15,currencyservice-7c8fc8fc9c-rtbz4,43m,121Mi
17:57:46,15,recommendationservice-7444754ff5-kk4vc,36m,80Mi
17:57:46,15,cartservice-db96d6fcc-tsdhc,25m,145Mi
17:57:46,15,productcatalogservice-65bbf699df-d9cxl,24m,42Mi
17:57:46,15,adservice-574bff445c-k5l76,10m,274Mi
17:57:46,15,emailservice-66944ff59-zvg4w,5m,56Mi
17:57:46,15,checkoutservice-5b6d96c9b7-fwtng,5m,37Mi
17:57:46,15,redis-cart-c8ff86559-gpcc7,4m,36Mi
17:57:46,15,shippingservice-f956b6d9f-ml5cg,4m,31Mi
17:57:46,15,paymentservice-9bfb7bf5-9mdwz,3m,125Mi
17:57:46,15,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:57:46,15,productcatalogservice-65bbf699df-8ztwv,1m,16Mi
17:57:56,16,frontend-7bd6f45654-dnhzb,53m,43Mi
17:57:56,16,currencyservice-7c8fc8fc9c-rtbz4,43m,121Mi
17:57:56,16,recommendationservice-7444754ff5-kk4vc,36m,80Mi
17:57:56,16,cartservice-db96d6fcc-tsdhc,25m,145Mi
17:57:56,16,productcatalogservice-65bbf699df-d9cxl,24m,42Mi
17:57:56,16,adservice-574bff445c-k5l76,10m,274Mi
17:57:56,16,emailservice-66944ff59-zvg4w,5m,56Mi
17:57:56,16,checkoutservice-5b6d96c9b7-fwtng,5m,37Mi
17:57:56,16,redis-cart-c8ff86559-gpcc7,4m,36Mi
17:57:56,16,shippingservice-f956b6d9f-ml5cg,4m,31Mi
17:57:56,16,paymentservice-9bfb7bf5-9mdwz,3m,125Mi
17:57:56,16,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:57:56,16,productcatalogservice-65bbf699df-8ztwv,1m,16Mi
17:57:56,16,frontend-7bd6f45654-dnhzb,53m,43Mi
17:57:56,16,currencyservice-7c8fc8fc9c-rtbz4,43m,121Mi
17:57:56,16,recommendationservice-7444754ff5-kk4vc,36m,80Mi
17:57:56,16,cartservice-db96d6fcc-tsdhc,25m,145Mi
17:57:56,16,productcatalogservice-65bbf699df-d9cxl,24m,42Mi
17:57:56,16,adservice-574bff445c-k5l76,10m,274Mi
17:57:56,16,emailservice-66944ff59-zvg4w,5m,56Mi
17:57:56,16,checkoutservice-5b6d96c9b7-fwtng,5m,37Mi
17:57:56,16,redis-cart-c8ff86559-gpcc7,4m,36Mi
17:57:56,16,shippingservice-f956b6d9f-ml5cg,4m,31Mi
17:57:56,16,paymentservice-9bfb7bf5-9mdwz,3m,125Mi
17:57:56,16,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:57:56,16,productcatalogservice-65bbf699df-8ztwv,1m,16Mi
17:58:06,17,recommendationservice-7444754ff5-kk4vc,8m,80Mi
17:58:06,17,redis-cart-c8ff86559-gpcc7,7m,36Mi
17:58:06,17,currencyservice-7c8fc8fc9c-rtbz4,5m,121Mi
17:58:06,17,cartservice-db96d6fcc-tsdhc,4m,145Mi
17:58:06,17,emailservice-66944ff59-zvg4w,4m,56Mi
17:58:06,17,frontend-7bd6f45654-dnhzb,4m,43Mi
17:58:06,17,adservice-574bff445c-k5l76,3m,274Mi
17:58:06,17,paymentservice-9bfb7bf5-9mdwz,2m,125Mi
17:58:06,17,productcatalogservice-65bbf699df-d9cxl,2m,42Mi
17:58:06,17,productcatalogservice-65bbf699df-8ztwv,1m,17Mi
17:58:06,17,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:58:06,17,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
17:58:06,17,shippingservice-f956b6d9f-ml5cg,1m,31Mi
17:58:06,17,recommendationservice-7444754ff5-kk4vc,8m,80Mi
17:58:06,17,redis-cart-c8ff86559-gpcc7,7m,36Mi
17:58:06,17,currencyservice-7c8fc8fc9c-rtbz4,5m,121Mi
17:58:06,17,cartservice-db96d6fcc-tsdhc,4m,145Mi
17:58:06,17,emailservice-66944ff59-zvg4w,4m,56Mi
17:58:06,17,frontend-7bd6f45654-dnhzb,4m,43Mi
17:58:06,17,adservice-574bff445c-k5l76,3m,274Mi
17:58:06,17,paymentservice-9bfb7bf5-9mdwz,2m,125Mi
17:58:06,17,productcatalogservice-65bbf699df-d9cxl,2m,42Mi
17:58:06,17,productcatalogservice-65bbf699df-8ztwv,1m,17Mi
17:58:06,17,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:58:06,17,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
17:58:06,17,shippingservice-f956b6d9f-ml5cg,1m,31Mi
17:58:17,18,recommendationservice-7444754ff5-kk4vc,5m,80Mi
17:58:17,18,emailservice-66944ff59-zvg4w,4m,56Mi
17:58:17,18,redis-cart-c8ff86559-gpcc7,3m,36Mi
17:58:17,18,productcatalogservice-65bbf699df-d9cxl,2m,42Mi
17:58:17,18,paymentservice-9bfb7bf5-9mdwz,2m,125Mi
17:58:17,18,adservice-574bff445c-k5l76,2m,274Mi
17:58:17,18,cartservice-db96d6fcc-tsdhc,2m,145Mi
17:58:17,18,currencyservice-7c8fc8fc9c-rtbz4,1m,122Mi
17:58:17,18,frontend-7bd6f45654-dnhzb,1m,43Mi
17:58:17,18,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:58:17,18,productcatalogservice-65bbf699df-8ztwv,1m,17Mi
17:58:17,18,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
17:58:17,18,shippingservice-f956b6d9f-ml5cg,1m,31Mi
17:58:17,18,recommendationservice-7444754ff5-kk4vc,5m,80Mi
17:58:17,18,emailservice-66944ff59-zvg4w,4m,56Mi
17:58:17,18,redis-cart-c8ff86559-gpcc7,3m,36Mi
17:58:17,18,productcatalogservice-65bbf699df-d9cxl,2m,42Mi
17:58:17,18,paymentservice-9bfb7bf5-9mdwz,2m,125Mi
17:58:17,18,adservice-574bff445c-k5l76,2m,274Mi
17:58:17,18,cartservice-db96d6fcc-tsdhc,2m,145Mi
17:58:17,18,currencyservice-7c8fc8fc9c-rtbz4,1m,122Mi
17:58:17,18,frontend-7bd6f45654-dnhzb,1m,43Mi
17:58:17,18,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:58:17,18,productcatalogservice-65bbf699df-8ztwv,1m,17Mi
17:58:17,18,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
17:58:17,18,shippingservice-f956b6d9f-ml5cg,1m,31Mi
17:58:27,19,recommendationservice-7444754ff5-kk4vc,5m,80Mi
17:58:27,19,emailservice-66944ff59-zvg4w,4m,56Mi
17:58:27,19,redis-cart-c8ff86559-gpcc7,3m,36Mi
17:58:27,19,productcatalogservice-65bbf699df-d9cxl,2m,42Mi
17:58:27,19,paymentservice-9bfb7bf5-9mdwz,2m,125Mi
17:58:27,19,adservice-574bff445c-k5l76,2m,274Mi
17:58:27,19,cartservice-db96d6fcc-tsdhc,2m,145Mi
17:58:27,19,currencyservice-7c8fc8fc9c-rtbz4,1m,122Mi
17:58:27,19,frontend-7bd6f45654-dnhzb,1m,43Mi
17:58:27,19,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:58:27,19,productcatalogservice-65bbf699df-8ztwv,1m,17Mi
17:58:27,19,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
17:58:27,19,shippingservice-f956b6d9f-ml5cg,1m,31Mi
17:58:27,19,recommendationservice-7444754ff5-kk4vc,5m,80Mi
17:58:27,19,emailservice-66944ff59-zvg4w,4m,56Mi
17:58:27,19,redis-cart-c8ff86559-gpcc7,3m,36Mi
17:58:27,19,productcatalogservice-65bbf699df-d9cxl,2m,42Mi
17:58:27,19,paymentservice-9bfb7bf5-9mdwz,2m,125Mi
17:58:27,19,adservice-574bff445c-k5l76,2m,274Mi
17:58:27,19,cartservice-db96d6fcc-tsdhc,2m,145Mi
17:58:27,19,currencyservice-7c8fc8fc9c-rtbz4,1m,122Mi
17:58:27,19,frontend-7bd6f45654-dnhzb,1m,43Mi
17:58:27,19,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:58:27,19,productcatalogservice-65bbf699df-8ztwv,1m,17Mi
17:58:27,19,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
17:58:27,19,shippingservice-f956b6d9f-ml5cg,1m,31Mi
17:58:37,20,recommendationservice-7444754ff5-kk4vc,5m,80Mi
17:58:37,20,emailservice-66944ff59-zvg4w,4m,56Mi
17:58:37,20,redis-cart-c8ff86559-gpcc7,3m,36Mi
17:58:37,20,paymentservice-9bfb7bf5-9mdwz,2m,125Mi
17:58:37,20,cartservice-db96d6fcc-tsdhc,2m,145Mi
17:58:37,20,currencyservice-7c8fc8fc9c-rtbz4,1m,122Mi
17:58:37,20,frontend-7bd6f45654-dnhzb,1m,43Mi
17:58:37,20,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:58:37,20,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:58:37,20,productcatalogservice-65bbf699df-d9cxl,1m,42Mi
17:58:37,20,adservice-574bff445c-k5l76,1m,274Mi
17:58:37,20,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
17:58:37,20,shippingservice-f956b6d9f-ml5cg,1m,31Mi
17:58:37,20,recommendationservice-7444754ff5-kk4vc,5m,80Mi
17:58:37,20,emailservice-66944ff59-zvg4w,4m,56Mi
17:58:37,20,redis-cart-c8ff86559-gpcc7,3m,36Mi
17:58:37,20,paymentservice-9bfb7bf5-9mdwz,2m,125Mi
17:58:37,20,cartservice-db96d6fcc-tsdhc,2m,145Mi
17:58:37,20,currencyservice-7c8fc8fc9c-rtbz4,1m,122Mi
17:58:37,20,frontend-7bd6f45654-dnhzb,1m,43Mi
17:58:37,20,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:58:37,20,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:58:37,20,productcatalogservice-65bbf699df-d9cxl,1m,42Mi
17:58:37,20,adservice-574bff445c-k5l76,1m,274Mi
17:58:37,20,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
17:58:37,20,shippingservice-f956b6d9f-ml5cg,1m,31Mi
17:58:47,21,emailservice-66944ff59-zvg4w,5m,56Mi
17:58:47,21,recommendationservice-7444754ff5-kk4vc,4m,80Mi
17:58:47,21,redis-cart-c8ff86559-gpcc7,3m,36Mi
17:58:47,21,cartservice-db96d6fcc-tsdhc,2m,145Mi
17:58:47,21,paymentservice-9bfb7bf5-9mdwz,1m,125Mi
17:58:47,21,frontend-7bd6f45654-dnhzb,1m,43Mi
17:58:47,21,adservice-574bff445c-k5l76,1m,274Mi
17:58:47,21,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:58:47,21,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:58:47,21,productcatalogservice-65bbf699df-d9cxl,1m,42Mi
17:58:47,21,currencyservice-7c8fc8fc9c-rtbz4,1m,122Mi
17:58:47,21,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
17:58:47,21,shippingservice-f956b6d9f-ml5cg,1m,31Mi
17:58:47,21,emailservice-66944ff59-zvg4w,5m,56Mi
17:58:47,21,recommendationservice-7444754ff5-kk4vc,4m,80Mi
17:58:47,21,redis-cart-c8ff86559-gpcc7,3m,36Mi
17:58:47,21,cartservice-db96d6fcc-tsdhc,2m,145Mi
17:58:47,21,paymentservice-9bfb7bf5-9mdwz,1m,125Mi
17:58:47,21,frontend-7bd6f45654-dnhzb,1m,43Mi
17:58:47,21,adservice-574bff445c-k5l76,1m,274Mi
17:58:47,21,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:58:47,21,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:58:47,21,productcatalogservice-65bbf699df-d9cxl,1m,42Mi
17:58:47,21,currencyservice-7c8fc8fc9c-rtbz4,1m,122Mi
17:58:47,21,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
17:58:47,21,shippingservice-f956b6d9f-ml5cg,1m,31Mi
17:58:57,22,emailservice-66944ff59-zvg4w,5m,56Mi
17:58:57,22,recommendationservice-7444754ff5-kk4vc,4m,80Mi
17:58:57,22,redis-cart-c8ff86559-gpcc7,3m,36Mi
17:58:57,22,cartservice-db96d6fcc-tsdhc,2m,145Mi
17:58:57,22,paymentservice-9bfb7bf5-9mdwz,1m,125Mi
17:58:57,22,frontend-7bd6f45654-dnhzb,1m,43Mi
17:58:57,22,adservice-574bff445c-k5l76,1m,274Mi
17:58:57,22,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:58:57,22,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:58:57,22,productcatalogservice-65bbf699df-d9cxl,1m,42Mi
17:58:57,22,currencyservice-7c8fc8fc9c-rtbz4,1m,122Mi
17:58:57,22,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
17:58:57,22,shippingservice-f956b6d9f-ml5cg,1m,31Mi
17:58:57,22,emailservice-66944ff59-zvg4w,5m,56Mi
17:58:57,22,recommendationservice-7444754ff5-kk4vc,4m,80Mi
17:58:57,22,redis-cart-c8ff86559-gpcc7,3m,36Mi
17:58:57,22,cartservice-db96d6fcc-tsdhc,2m,145Mi
17:58:57,22,paymentservice-9bfb7bf5-9mdwz,1m,125Mi
17:58:57,22,frontend-7bd6f45654-dnhzb,1m,43Mi
17:58:57,22,adservice-574bff445c-k5l76,1m,274Mi
17:58:57,22,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:58:57,22,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:58:57,22,productcatalogservice-65bbf699df-d9cxl,1m,42Mi
17:58:57,22,currencyservice-7c8fc8fc9c-rtbz4,1m,122Mi
17:58:57,22,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
17:58:57,22,shippingservice-f956b6d9f-ml5cg,1m,31Mi
17:59:07,23,frontend-7bd6f45654-dnhzb,34m,44Mi
17:59:07,23,currencyservice-7c8fc8fc9c-rtbz4,28m,122Mi
17:59:07,23,recommendationservice-7444754ff5-kk4vc,27m,80Mi
17:59:07,23,cartservice-db96d6fcc-tsdhc,16m,145Mi
17:59:07,23,productcatalogservice-65bbf699df-d9cxl,15m,42Mi
17:59:07,23,adservice-574bff445c-k5l76,10m,274Mi
17:59:07,23,redis-cart-c8ff86559-gpcc7,6m,36Mi
17:59:07,23,emailservice-66944ff59-zvg4w,5m,56Mi
17:59:07,23,paymentservice-9bfb7bf5-9mdwz,3m,125Mi
17:59:07,23,checkoutservice-5b6d96c9b7-fwtng,3m,37Mi
17:59:07,23,shippingservice-f956b6d9f-ml5cg,3m,31Mi
17:59:07,23,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:59:07,23,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:59:07,23,frontend-7bd6f45654-dnhzb,34m,44Mi
17:59:07,23,currencyservice-7c8fc8fc9c-rtbz4,28m,122Mi
17:59:07,23,recommendationservice-7444754ff5-kk4vc,27m,80Mi
17:59:07,23,cartservice-db96d6fcc-tsdhc,16m,145Mi
17:59:07,23,productcatalogservice-65bbf699df-d9cxl,15m,42Mi
17:59:07,23,adservice-574bff445c-k5l76,10m,274Mi
17:59:07,23,redis-cart-c8ff86559-gpcc7,6m,36Mi
17:59:07,23,emailservice-66944ff59-zvg4w,5m,56Mi
17:59:07,23,paymentservice-9bfb7bf5-9mdwz,3m,125Mi
17:59:07,23,checkoutservice-5b6d96c9b7-fwtng,3m,37Mi
17:59:07,23,shippingservice-f956b6d9f-ml5cg,3m,31Mi
17:59:07,23,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:59:07,23,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:59:17,24,frontend-7bd6f45654-dnhzb,57m,44Mi
17:59:17,24,currencyservice-7c8fc8fc9c-rtbz4,46m,122Mi
17:59:17,24,recommendationservice-7444754ff5-kk4vc,38m,80Mi
17:59:17,24,cartservice-db96d6fcc-tsdhc,29m,145Mi
17:59:17,24,productcatalogservice-65bbf699df-d9cxl,26m,42Mi
17:59:17,24,adservice-574bff445c-k5l76,18m,274Mi
17:59:17,24,emailservice-66944ff59-zvg4w,5m,56Mi
17:59:17,24,shippingservice-f956b6d9f-ml5cg,5m,31Mi
17:59:17,24,checkoutservice-5b6d96c9b7-fwtng,4m,37Mi
17:59:17,24,redis-cart-c8ff86559-gpcc7,4m,36Mi
17:59:17,24,paymentservice-9bfb7bf5-9mdwz,3m,125Mi
17:59:17,24,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:59:17,24,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:59:17,24,frontend-7bd6f45654-dnhzb,57m,44Mi
17:59:17,24,currencyservice-7c8fc8fc9c-rtbz4,46m,122Mi
17:59:17,24,recommendationservice-7444754ff5-kk4vc,38m,80Mi
17:59:17,24,cartservice-db96d6fcc-tsdhc,29m,145Mi
17:59:17,24,productcatalogservice-65bbf699df-d9cxl,26m,42Mi
17:59:17,24,adservice-574bff445c-k5l76,18m,274Mi
17:59:17,24,emailservice-66944ff59-zvg4w,5m,56Mi
17:59:17,24,shippingservice-f956b6d9f-ml5cg,5m,31Mi
17:59:17,24,checkoutservice-5b6d96c9b7-fwtng,4m,37Mi
17:59:17,24,redis-cart-c8ff86559-gpcc7,4m,36Mi
17:59:17,24,paymentservice-9bfb7bf5-9mdwz,3m,125Mi
17:59:17,24,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:59:17,24,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:59:28,25,frontend-7bd6f45654-dnhzb,57m,44Mi
17:59:28,25,currencyservice-7c8fc8fc9c-rtbz4,46m,122Mi
17:59:28,25,recommendationservice-7444754ff5-kk4vc,38m,80Mi
17:59:28,25,cartservice-db96d6fcc-tsdhc,29m,145Mi
17:59:28,25,productcatalogservice-65bbf699df-d9cxl,26m,42Mi
17:59:28,25,adservice-574bff445c-k5l76,18m,274Mi
17:59:28,25,emailservice-66944ff59-zvg4w,5m,56Mi
17:59:28,25,shippingservice-f956b6d9f-ml5cg,5m,31Mi
17:59:28,25,checkoutservice-5b6d96c9b7-fwtng,4m,37Mi
17:59:28,25,redis-cart-c8ff86559-gpcc7,4m,36Mi
17:59:28,25,paymentservice-9bfb7bf5-9mdwz,3m,125Mi
17:59:28,25,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:59:28,25,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:59:28,25,frontend-7bd6f45654-dnhzb,57m,44Mi
17:59:28,25,currencyservice-7c8fc8fc9c-rtbz4,46m,122Mi
17:59:28,25,recommendationservice-7444754ff5-kk4vc,38m,80Mi
17:59:28,25,cartservice-db96d6fcc-tsdhc,29m,145Mi
17:59:28,25,productcatalogservice-65bbf699df-d9cxl,26m,42Mi
17:59:28,25,adservice-574bff445c-k5l76,18m,274Mi
17:59:28,25,emailservice-66944ff59-zvg4w,5m,56Mi
17:59:28,25,shippingservice-f956b6d9f-ml5cg,5m,31Mi
17:59:28,25,checkoutservice-5b6d96c9b7-fwtng,4m,37Mi
17:59:28,25,redis-cart-c8ff86559-gpcc7,4m,36Mi
17:59:28,25,paymentservice-9bfb7bf5-9mdwz,3m,125Mi
17:59:28,25,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:59:28,25,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:59:38,26,frontend-7bd6f45654-dnhzb,46m,44Mi
17:59:38,26,currencyservice-7c8fc8fc9c-rtbz4,36m,122Mi
17:59:38,26,recommendationservice-7444754ff5-kk4vc,34m,80Mi
17:59:38,26,productcatalogservice-65bbf699df-d9cxl,21m,42Mi
17:59:38,26,cartservice-db96d6fcc-tsdhc,20m,145Mi
17:59:38,26,adservice-574bff445c-k5l76,10m,274Mi
17:59:38,26,emailservice-66944ff59-zvg4w,5m,56Mi
17:59:38,26,redis-cart-c8ff86559-gpcc7,4m,36Mi
17:59:38,26,shippingservice-f956b6d9f-ml5cg,4m,31Mi
17:59:38,26,checkoutservice-5b6d96c9b7-fwtng,3m,37Mi
17:59:38,26,paymentservice-9bfb7bf5-9mdwz,3m,125Mi
17:59:38,26,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:59:38,26,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:59:38,26,frontend-7bd6f45654-dnhzb,46m,44Mi
17:59:38,26,currencyservice-7c8fc8fc9c-rtbz4,36m,122Mi
17:59:38,26,recommendationservice-7444754ff5-kk4vc,34m,80Mi
17:59:38,26,productcatalogservice-65bbf699df-d9cxl,21m,42Mi
17:59:38,26,cartservice-db96d6fcc-tsdhc,20m,145Mi
17:59:38,26,adservice-574bff445c-k5l76,10m,274Mi
17:59:38,26,emailservice-66944ff59-zvg4w,5m,56Mi
17:59:38,26,redis-cart-c8ff86559-gpcc7,4m,36Mi
17:59:38,26,shippingservice-f956b6d9f-ml5cg,4m,31Mi
17:59:38,26,checkoutservice-5b6d96c9b7-fwtng,3m,37Mi
17:59:38,26,paymentservice-9bfb7bf5-9mdwz,3m,125Mi
17:59:38,26,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:59:38,26,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:59:48,27,frontend-7bd6f45654-dnhzb,59m,44Mi
17:59:48,27,currencyservice-7c8fc8fc9c-rtbz4,46m,123Mi
17:59:48,27,recommendationservice-7444754ff5-kk4vc,41m,80Mi
17:59:48,27,productcatalogservice-65bbf699df-d9cxl,26m,42Mi
17:59:48,27,cartservice-db96d6fcc-tsdhc,25m,145Mi
17:59:48,27,adservice-574bff445c-k5l76,15m,275Mi
17:59:48,27,paymentservice-9bfb7bf5-9mdwz,8m,127Mi
17:59:48,27,emailservice-66944ff59-zvg4w,5m,56Mi
17:59:48,27,checkoutservice-5b6d96c9b7-fwtng,5m,37Mi
17:59:48,27,shippingservice-f956b6d9f-ml5cg,5m,31Mi
17:59:48,27,redis-cart-c8ff86559-gpcc7,4m,36Mi
17:59:48,27,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:59:48,27,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:59:48,27,frontend-7bd6f45654-dnhzb,59m,44Mi
17:59:48,27,currencyservice-7c8fc8fc9c-rtbz4,46m,123Mi
17:59:48,27,recommendationservice-7444754ff5-kk4vc,41m,80Mi
17:59:48,27,productcatalogservice-65bbf699df-d9cxl,26m,42Mi
17:59:48,27,cartservice-db96d6fcc-tsdhc,25m,145Mi
17:59:48,27,adservice-574bff445c-k5l76,15m,275Mi
17:59:48,27,paymentservice-9bfb7bf5-9mdwz,8m,127Mi
17:59:48,27,emailservice-66944ff59-zvg4w,5m,56Mi
17:59:48,27,checkoutservice-5b6d96c9b7-fwtng,5m,37Mi
17:59:48,27,shippingservice-f956b6d9f-ml5cg,5m,31Mi
17:59:48,27,redis-cart-c8ff86559-gpcc7,4m,36Mi
17:59:48,27,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:59:48,27,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:59:58,28,frontend-7bd6f45654-dnhzb,59m,44Mi
17:59:58,28,currencyservice-7c8fc8fc9c-rtbz4,46m,123Mi
17:59:58,28,recommendationservice-7444754ff5-kk4vc,41m,80Mi
17:59:58,28,productcatalogservice-65bbf699df-d9cxl,26m,42Mi
17:59:58,28,cartservice-db96d6fcc-tsdhc,25m,145Mi
17:59:58,28,adservice-574bff445c-k5l76,15m,275Mi
17:59:58,28,paymentservice-9bfb7bf5-9mdwz,8m,127Mi
17:59:58,28,emailservice-66944ff59-zvg4w,5m,56Mi
17:59:58,28,checkoutservice-5b6d96c9b7-fwtng,5m,37Mi
17:59:58,28,shippingservice-f956b6d9f-ml5cg,5m,31Mi
17:59:58,28,redis-cart-c8ff86559-gpcc7,4m,36Mi
17:59:58,28,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:59:58,28,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
17:59:58,28,frontend-7bd6f45654-dnhzb,59m,44Mi
17:59:58,28,currencyservice-7c8fc8fc9c-rtbz4,46m,123Mi
17:59:58,28,recommendationservice-7444754ff5-kk4vc,41m,80Mi
17:59:58,28,productcatalogservice-65bbf699df-d9cxl,26m,42Mi
17:59:58,28,cartservice-db96d6fcc-tsdhc,25m,145Mi
17:59:58,28,adservice-574bff445c-k5l76,15m,275Mi
17:59:58,28,paymentservice-9bfb7bf5-9mdwz,8m,127Mi
17:59:58,28,emailservice-66944ff59-zvg4w,5m,56Mi
17:59:58,28,checkoutservice-5b6d96c9b7-fwtng,5m,37Mi
17:59:58,28,shippingservice-f956b6d9f-ml5cg,5m,31Mi
17:59:58,28,redis-cart-c8ff86559-gpcc7,4m,36Mi
17:59:58,28,productcatalogservice-65bbf699df-2hv25,1m,18Mi
17:59:58,28,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
18:00:08,29,frontend-7bd6f45654-dnhzb,60m,44Mi
18:00:08,29,currencyservice-7c8fc8fc9c-rtbz4,54m,123Mi
18:00:08,29,recommendationservice-7444754ff5-kk4vc,40m,80Mi
18:00:08,29,cartservice-db96d6fcc-tsdhc,28m,145Mi
18:00:08,29,productcatalogservice-65bbf699df-d9cxl,26m,42Mi
18:00:08,29,adservice-574bff445c-k5l76,10m,274Mi
18:00:08,29,emailservice-66944ff59-zvg4w,5m,56Mi
18:00:08,29,checkoutservice-5b6d96c9b7-fwtng,5m,37Mi
18:00:08,29,shippingservice-f956b6d9f-ml5cg,5m,31Mi
18:00:08,29,paymentservice-9bfb7bf5-9mdwz,4m,126Mi
18:00:08,29,redis-cart-c8ff86559-gpcc7,4m,36Mi
18:00:08,29,productcatalogservice-65bbf699df-2hv25,1m,18Mi
18:00:08,29,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
18:00:08,29,frontend-7bd6f45654-dnhzb,60m,44Mi
18:00:08,29,currencyservice-7c8fc8fc9c-rtbz4,54m,123Mi
18:00:08,29,recommendationservice-7444754ff5-kk4vc,40m,80Mi
18:00:08,29,cartservice-db96d6fcc-tsdhc,28m,145Mi
18:00:08,29,productcatalogservice-65bbf699df-d9cxl,26m,42Mi
18:00:08,29,adservice-574bff445c-k5l76,10m,274Mi
18:00:08,29,emailservice-66944ff59-zvg4w,5m,56Mi
18:00:08,29,checkoutservice-5b6d96c9b7-fwtng,5m,37Mi
18:00:08,29,shippingservice-f956b6d9f-ml5cg,5m,31Mi
18:00:08,29,paymentservice-9bfb7bf5-9mdwz,4m,126Mi
18:00:08,29,redis-cart-c8ff86559-gpcc7,4m,36Mi
18:00:08,29,productcatalogservice-65bbf699df-2hv25,1m,18Mi
18:00:08,29,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
18:00:18,30,frontend-7bd6f45654-dnhzb,60m,44Mi
18:00:18,30,currencyservice-7c8fc8fc9c-rtbz4,47m,123Mi
18:00:18,30,recommendationservice-7444754ff5-kk4vc,42m,80Mi
18:00:18,30,cartservice-db96d6fcc-tsdhc,30m,145Mi
18:00:18,30,productcatalogservice-65bbf699df-d9cxl,28m,42Mi
18:00:18,30,adservice-574bff445c-k5l76,12m,274Mi
18:00:18,30,emailservice-66944ff59-zvg4w,5m,56Mi
18:00:18,30,checkoutservice-5b6d96c9b7-fwtng,4m,37Mi
